event_name,event_location,event_content,participant,event_date,event_time
簡易弓幟手環DIY-南庄原住民族及在地手工藝品體驗DIY活動,353苗栗縣南庄鄉大同路43號,活動名稱：簡易弓幟手環DIY-南庄原住民族及在地手工藝品體驗DIY活動活動時間：111年2月1日(二)13:30-15:30活動地點：南庄遊客中心活動講師：林珍珠 工藝師&nbsp;&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化，勤洗手、戴口罩，落實防疫措施！本處轄區景點與活動，也將配合放疫措施進行滾動性調整。,,2022/2/1,02:19
年年有魚編織飾品DIY-獅頭山原住民族及在地手工藝品體驗DIY活動,353苗栗縣南庄鄉大同路43號,活動名稱：年年有魚編織飾品DIY-獅頭山原住民族及在地手工藝品體驗DIY活動活動時間：111年2月2日(三)13:30-15:30活動地點：南庄遊客中心活動講師：高千惠 工藝師&nbsp;&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化，勤洗手、戴口罩，落實防疫措施！本處轄區景點與活動，也將配合放疫措施進行滾動性調整。,,2022/2/2,02:05
新春揮毫,551南投縣名間鄉名松路二段181號,活動名稱：新春揮毫活動時間：111年1月16日(日)10:00-14:00活動地點：松柏嶺遊客中心&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化，勤洗手、戴口罩，落實防疫措施！本處轄區景點與活動，也將配合放疫措施進行滾動性調整。,,2022/1/16,10:33
新春揮毫,353苗栗縣南庄鄉大同路43號,活動名稱：新春揮毫活動時間：111年1月21日(五)09:00-16:00活動地點：南庄遊客中心,,2022/1/21,09:46
新春揮毫,500彰化縣彰化市卦山路13之7號,活動名稱：新春揮毫活動時間：111年1月23日(日)10:00-14:00活動地點：八卦山脈生態遊客中心(灰面鵟鷹主題館)&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化，勤洗手、戴口罩，落實防疫措施！本處轄區景點與活動，也將配合放疫措施進行滾動性調整。,,2022/1/23,12:46
伯公平安福香包DIY-南庄原住民族及在地手工藝品體驗DIY活動,353苗栗縣南庄鄉大同路43號,活動名稱：伯公平安福香包DIY-南庄原住民族及在地手工藝品體驗DIY活動活動時間：111年2月3日(四)13:30-15:30活動地點：南庄遊客中心活動講師：劉英華 工藝師&nbsp;&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化，勤洗手、戴口罩，落實防疫措施！本處轄區景點與活動，也將配合放疫措施進行滾動性調整。,,2022/2/3,02:01
環保茶香袋冰箱貼DIY-八卦山在地手工藝品體驗DIY活動,551南投縣名間鄉名松路二段181號,活動名稱：環保茶香袋冰箱貼DIY-八卦山在地手工藝品體驗DIY活動活動時間：111年2月1日(二)10:00-12:00活動地點：松柏嶺遊客中心(茶文化主題館)活動講師：林讌如 工藝師&nbsp;&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化，勤洗手、戴口罩，落實防疫措施！本處轄區景點與活動，也將配合放疫措施進行滾動性調整。,,2022/2/1,10:50
環保茶香袋冰箱貼DIY-八卦山在地手工藝品體驗DIY活動,551南投縣名間鄉名松路二段181號,活動名稱：環保茶香袋冰箱貼DIY-八卦山在地手工藝品體驗DIY活動活動時間：111年2月2日(二)10:00-12:00活動地點：松柏嶺遊客中心(茶文化主題館)活動講師：林讌如 工藝師&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化，勤洗手、戴口罩，落實防疫措施！本處轄區景點與活動，也將配合放疫措施進行滾動性調整。,,2022/2/2,10:07
環保茶香袋冰箱貼DIY-松柏嶺在地手工藝品體驗DIY活動,551南投縣名間鄉名松路二段181號,活動名稱：環保茶香袋冰箱貼DIY-松柏嶺在地手工藝品體驗DIY活動活動時間：111年2月3日(四)10:00-12:00活動地點：松柏嶺遊客中心(茶文化主題館)活動講師：林讌如 工藝師&nbsp;&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化，勤洗手、戴口罩，落實防疫措施！本處轄區景點與活動，也將配合放疫措施進行滾動性調整。,,2022/2/3,10:28
環保公主的高跟鞋DIY-八卦山在地手工藝品體驗DIY活動,500彰化縣彰化市卦山路13之7號,活動名稱：環保公主的高跟鞋DIY-八卦山在地手工藝品體驗DIY活動活動時間：111年2月3日(四)10:00-12:00活動地點：八卦山脈生態遊客中心(灰面鵟鷹主題館)活動講師：莊居芳、程碧玲 工藝師&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化，勤洗手、戴口罩，落實防疫措施！本處轄區景點與活動，也將配合放疫措施進行滾動性調整。,,2022/2/3,10:56
竹蜻蜓DIY-南庄原住民族及在地手工藝品體驗DIY活動,353苗栗縣南庄鄉大同路43號,活動名稱：竹蜻蜓DIY-南庄原住民族及在地手工藝品體驗DIY活動活動時間：111年2月4日(五)13:30-15:30活動地點：南庄遊客中心活動講師：伊凡&middot;代依木 工藝師&nbsp;&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化，勤洗手、戴口罩，落實防疫措施！本處轄區景點與活動，也將配合放疫措施進行滾動性調整。,,2022/2/4,01:45
新年掛飾黏土DIY-南庄原住民族及在地手工藝品體驗DIY活動,353苗栗縣南庄鄉大同路43號,活動名稱：新年掛飾黏土DIY-南庄原住民族及在地手工藝品體驗DIY活動活動時間：111年2月5日(六)13:30-15:30活動地點：南庄遊客中心活動講師：張意琳 工藝師&nbsp;&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化，勤洗手、戴口罩，落實防疫措施！本處轄區景點與活動，也將配合放疫措施進行滾動性調整。,,2022/2/5,02:01
葉脈書籤 DIY-南庄原住民族及在地手工藝品體驗DIY活動,353苗栗縣南庄鄉大同路43號,活動名稱：葉脈書籤 DIY-獅頭山原住民族及在地手工藝品體驗DIY活動活動時間：111年2月6日(日)13:30-15:30活動地點：南庄遊客中心活動講師：陳秀玉 工藝師&nbsp;&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化，勤洗手、戴口罩，落實防疫措施！本處轄區景點與活動，也將配合放疫措施進行滾動性調整。,,2022/2/6,02:01
環保公主的高跟鞋DIY-八卦山在地手工藝品體驗DIY活動,500彰化縣彰化市卦山路13之7號,活動名稱：環保公主的高跟鞋DIY-八卦山在地手工藝品體驗DIY活動活動時間：111年2月4日(五)10:00-12:00活動地點：八卦山脈生態遊客中心(灰面鵟鷹主題館)活動講師：莊居芳、程碧玲 工藝師&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化，勤洗手、戴口罩，落實防疫措施！本處轄區景點與活動，也將配合放疫措施進行滾動性調整。,,2022/2/4,11:06
環保公主的高跟鞋DIY-八卦山在地手工藝品體驗DIY活動,500彰化縣彰化市卦山路13之7號,活動名稱：環保公主的高跟鞋DIY-八卦山在地手工藝品體驗DIY活動活動時間：111年2月5日(六)10:00-12:00活動地點：八卦山脈生態遊客中心(灰面鵟鷹主題館)活動講師：莊居芳、程碧玲 工藝師&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化，勤洗手、戴口罩，落實防疫措施！本處轄區景點與活動，也將配合放疫措施進行滾動性調整。,,2022/2/5,11:49
泰雅手工藝品DIY-梨山原住民族及在地手工藝品體驗DIY活動,424台中市和平區中正路91-2號,活動名稱：泰雅手工藝品DIY-梨山原住民族及在地手工藝品體驗DIY活動活動時間：111年2月2日(四)10:00-12:00活動地點：梨山遊客中心活動講師：林鳳美 工藝師&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化，勤洗手、戴口罩，落實防疫措施！本處轄區景點與活動，也將配合放疫措施進行滾動性調整。,,2022/2/2,10:25
泰雅手工藝品DIY-梨山原住民族及在地手工藝品體驗DIY活動,424台中市和平區中正路91-2號,活動名稱：泰雅手工藝品DIY-梨山原住民族及在地手工藝品體驗DIY活動活動時間：111年2月3日(四)10:00-12:00活動地點：梨山遊客中心活動講師：洪榮京 工藝師&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化，勤洗手、戴口罩，落實防疫措施！本處轄區景點與活動，也將配合放疫措施進行滾動性調整。,,2022/2/3,02:53
泰雅手工藝品DIY-梨山原住民族及在地手工藝品體驗DIY活動,424台中市和平區中正路91-2號,活動名稱：泰雅手工藝品DIY-梨山原住民族及在地手工藝品體驗DIY活動活動時間：111年2月4日(五)10:00-12:00活動地點：梨山遊客中心活動講師：洪榮京 工藝師&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化，勤洗手、戴口罩，落實防疫措施！本處轄區景點與活動，也將配合放疫措施進行滾動性調整。,,2022/2/4,10:19
原住民特色茶席品茗-梨山原住民族及在地手工藝品體驗DIY活動,424台中市和平區中正路91-2號,活動名稱：原住民特色茶席品茗-梨山原住民族及在地手工藝品體驗DIY活動活動時間：111年2月5日(六)10:00-14:00活動地點：梨山遊客中心活動講師：佳陽社區發展協會&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化，勤洗手、戴口罩，落實防疫措施！本處轄區景點與活動，也將配合放疫措施進行滾動性調整。,,2022/2/5,12:29
山羊樂團展演-梨山原住民族及在地團體表演活動,424台中市和平區中正路91-2號,活動名稱：山羊樂團展演-梨山原住民族及在地團體表演活動活動時間：111年2月1日(四)14:00-15:00活動地點：梨山遊客中心活動講師：梨山社區發展協會&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化，勤洗手、戴口罩，落實防疫措施！本處轄區景點與活動，也將配合放疫措施進行滾動性調整。,,2022/2/1,02:39
絹印DIY-谷關原住民族及在地手工藝品體驗DIY活動,424台中市和平區東關路一段102號,活動名稱：絹印DIY-谷關原住民族及在地手工藝品體驗DIY活動活動時間：111年2月1日(二)14:00-15:00活動地點：谷關遊客中心&nbsp;&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化，勤洗手、戴口罩，落實防疫措施！本處轄區景點與活動，也將配合放疫措施進行滾動性調整。,,2022/2/1,02:27
絹印DIY-谷關原住民族及在地手工藝品體驗DIY活動,424台中市和平區東關路一段102號,活動名稱：絹印DIY-谷關原住民族及在地手工藝品體驗DIY活動活動時間：111年2月2日(二)14:00-15:00活動地點：谷關遊客中心&nbsp;&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化，勤洗手、戴口罩，落實防疫措施！本處轄區景點與活動，也將配合放疫措施進行滾動性調整。,,2022/2/2,02:51
絹印DIY-谷關原住民族及在地手工藝品體驗DIY活動,424台中市和平區東關路一段102號,活動名稱：絹印DIY-谷關原住民族及在地手工藝品體驗DIY活動活動時間：111年2月3日(四)14:00-15:00活動地點：谷關遊客中心&nbsp;&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化，勤洗手、戴口罩，落實防疫措施！本處轄區景點與活動，也將配合放疫措施進行滾動性調整。,,2022/2/3,02:42
原民風零錢包DIY-谷關原住民族及在地手工藝品體驗DIY活動,424台中市和平區東關路一段102號,活動名稱：原民風零錢包DIY-谷關原住民族及在地手工藝品體驗DIY活動活動時間：111年2月4日(二)14:00-15:00活動地點：谷關遊客中心活動講師：蔣佩玲 工藝師&nbsp;&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化，勤洗手、戴口罩，落實防疫措施！本處轄區景點與活動，也將配合放疫措施進行滾動性調整。,,2022/2/4,02:18
麻繩杯袋DIY-谷關原住民族及在地手工藝品體驗DIY活動,424台中市和平區東關路一段102號,活動名稱：麻繩杯袋DIY-谷關原住民族及在地手工藝品體驗DIY活動活動時間：111年2月5日(二)14:00-15:00活動地點：谷關遊客中心活動講師：林春節 工藝師&nbsp;&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化，勤洗手、戴口罩，落實防疫措施！本處轄區景點與活動，也將配合放疫措施進行滾動性調整。,,2022/2/5,02:27
南庄花卉節-花鄉音樂會(木吉他民謠金曲),353苗栗縣南庄鄉大同路43號,活動名稱：南庄花卉節-花鄉音樂會(木吉他民謠金曲)活動時間：111年4月23日(六)11:00-15:30活動地點：南庄遊客中心,,2022/4/23,02:53
南庄花卉節-花鄉音樂會(搖曳花香輕爵士),353苗栗縣南庄鄉大同路43號,活動名稱：南庄花卉節-花鄉音樂會(搖曳花香輕爵士)活動時間：111年4月24日(日)11:00-15:30活動地點：南庄遊客中心,,2022/4/24,02:08
南庄花卉節-花卉市集,353苗栗縣南庄鄉大同路43號,活動名稱：南庄花卉節-花卉市集活動說明：花卉市集結合南庄花草植栽工藝及多樣化的美食，共有「花草療癒」及「品味生活」兩大類。「花草療癒」系列包含許多在地手工、特色陶製花器、木藝容器創作，結合植栽與居家園藝，呈現地方美學藝術；「品味生活」系列，則匯集客家美食、地方小吃及在地口碑點心，等著大家一起來品嘗慢城的種種美好。活動時間：111年4月23日(六])11:00-16:00活動地點：南庄遊客中心前廣場、公有市場馬路旁,,2022/4/23,11:45
南庄花卉節-花卉下午茶(中式),苗栗縣南庄鄉東村75號,活動名稱：南庄花卉節-花卉下午茶(中式下午茶)活動時間：111年5月7日(日)13:00-15:00活動地點：東村宿舍,,2022/5/7,02:46
南庄花卉節-花卉下午茶(西式),苗栗縣南庄鄉124縣道106號,活動名稱：南庄花卉節-花卉下午茶(西式下午茶)活動時間：111年5月14日(六)13:00、15:00活動地點：蓬萊溪護魚步道旁,,2022/5/14,01:52
