event_name,event_location,event_content,participant,event_date,event_time
夜遊慈湖-水岸光影季(3-6月),桃園市335大溪區慈湖紀念雕塑公園,￭活動相關細節可電洽本局風景區管理處 (03-3946061#127)因春雨、梅雨和淹水搗亂，故活動延長至6/19,Patrick Shih,2022/6/15,10:10
桃園草地露營節-春季版,桃園市335大溪區溪州旅遊服務區,￭活動相關細節可電洽本局旅遊行銷科 (03-3322101#6202、6203)為帶動石門水庫周邊觀光發展，市府投資新台幣3.79億在石門水庫進行環湖設施整建工程,無,2022/4/23,11:18
桃園管樂嘉年華,桃園市320中壢區中正公園,￭活動相關細節可電洽本府文化局 (03-3322592#8304) 桃園管樂嘉年華7月重磅回歸！邀您再燃管樂魂！7/3 (日) 19:00【主題音樂會】聲光乍現管樂鳴 舞台設計別出心裁，邀請桃園科技藝術獎得主田子平及知名策展人陳彥斌合作,無,2022/7/6,08:06
Lalai桃園原住民族國際音樂節,桃園市337大園區陽光劇場,￭活動相關細節可電洽本府原住民族行政局 (03-3322101#6684)年，桃園原住民族國際音樂節回來了 !活動以「新面貌、新場地」強勢回歸,離散傅立葉,2022/5/14,04:06
桃園客家桐花祭(4-5月),桃園市325龍潭區客家文化館,￭活動相關細節可電洽本府客家事務局(03-4096682#6003) 桐花祭每年都以祭拜伯公揭開序幕，以伯公代表這片土地,無,2022/5/10,02:52
富岡鐵道藝術節(7-8月),桃園市326楊梅區富岡火車站,■活動詳情可電洽本府文化局(03)332-2592#8701「富岡鐵道藝術節」由桃園市政府和交通部臺灣鐵路管理局主辦，桃園市政府文化局承辦,AbiChang,2022/7/31,08:06
 北橫夜間生態觀察,桃園市336復興區後慈湖,￭活動相關細節可電洽本局風景管理處(03-3946061)本活動預計造訪北橫沿線的後慈湖、蝙蝠洞及枕頭山，探索夜間生態。 「後慈湖」為了生態繁衍及免於環境破壞,Aaron,2022/5/6,12:08
桃園繡球花季(5-6月),桃園市336復興區台七桃花源休閒農業區,￭活動相關細節可電洽本府農業局 (03-3322518)今年活動以枕頭山為主角，將復興區最具代表性的「山景」做為亮點,無,2022/5/11,01:49
桃園閩南文化節 (7-12月),桃園市320中壢區中壢中正公園,￭ 活動相關細節可電洽本府文化局 (03-3322592#8570)因疫情關係，睽違2年,無,2022/10/10,03:00
大古山野百合花季,桃園市338蘆竹區福山宮 (活動主會場),￭活動相關細節可電洽蘆竹區公所農經課(03-2220465#133)百合花潔白中帶點嫩黃的色調配上淡淡清香，真的令人賞心悅目！今年大古山野百合花季的主題是「光合派對」,Qiu,2022/5/20,04:35
桃園夏日桃金孃節,桃園市338蘆竹區坑子溪休閒農業區,￭活動詳情請洽本府農業局（03-3322101#5415）位於蘆竹的「坑子溪休閒農業區」，以「桃金孃」為形象花卉 ,Seal,2022/6/3,09:58
石門水庫熱氣球嘉年華,桃園市335大溪區石門水庫南苑,￭活動相關細節可電洽本局旅遊行銷科 (03-3322101#6202、6203)⚠️考量安全因素，非繫留時段(5:30-7:30、16:30-18:30)熱氣球將收球,Happy699,2022/6/22,09:38
龍潭歸鄉文化節,桃園市325龍潭區龍潭大池,￭ 活動相關細節可電洽龍潭區公所人文課 (03-4793070#2309)今年度龍潭歸鄉文化節系列活動於6月4日及6月5日辦理，龍潭大池划龍舟傳統從日治時期大正四年開始舉行,無,2022/6/4,02:31
大溪大禧,桃園市335大溪區大溪區老城區,￭ 活動相關細節可電洽大溪木藝生態博物館 (03-3888600#301)「⼤溪⼤禧」回到⼈與信念本⾝，以敦正氣為題,無,2022/7/12,03:12
桃園蓮花季 (7-8月),桃園市328觀音區金華路與新華路一段交叉路口,￭更多活動詳情請見相關連結，或洽觀音區蓮花園休閒農業協會（03-4970166）、本府農業局(03-3322101#5416) 今年活動以「療癒」氛圍為主軸,寧波雙六,2022/7/9,04:44
永安漁港星繽樂狂歡嘉年華(7-9月),桃園市327新屋區永安漁港漁市前廣場,￭更多活動詳情請見相關連結，或請洽中壢區漁會(03-4861017)永安漁港為客家海洋文化最具代表性的景點,深作沒有咖啡,2022/7/21,11:29
原住民族豐年祭(6-10月),桃園市337大園區陽光劇場,■ 活動詳情請電洽原住民族行政局教育文化科(03-3322101#6684、#6685)■ 各場次活動內容將陸續公告本市各區原住民族的風貌皆有各異之美，豐年祭也在在展現原始開闊的生命力,Maji,2022/9/10,03:17
桃園地景藝術節,桃園市335大溪區大漢溪沿岸,★活動詳情請洽本府文化局(03-3322592#8312)本屆主題「川行．脈動」，是基於「川」字的象形意象,無,2022/9/22,12:58
桃園電影節,桃園市320中壢區桃園新光影城,￭ 活動相關細節可電洽本府文化局 (03-3322592#8721)本屆桃園電影節以「魔幻時刻」為題，邀請策展人楊元鈴以其獨到的選片為當下註解,余余,2022/8/19,10:58
土地公國際民俗藝術節,桃園市330桃園區新永和市場停車場,￭活動相關細節可電洽桃園市文化基金會 (03-3315212#410、#406)延續理念「百神會師、千人踩街、萬人祈福」， 強調土地公宗教的深厚底蘊、祭拜的文化推廣、多元族群對於土地神的共同習俗,無,2022/9/4,01:00
桃園漫畫節,桃園市320中壢區馬祖新村眷村文創園區,■活動詳情可電洽本府文化局(03)332-2592#8710桃園漫畫節將透過六部知名臺灣原創漫畫作品：神明便利商店、台灣特有種、熊星人、採集人的野帳、神之鄉、瘋狂邦妮 Foufou Bunny，將展區化為四個主題宇宙,某大大,2022/8/27,05:06
竹圍魚鱻節,桃園市337大園區漁港路353巷176號旁(漁會大樓旁天幕廣場),￭更多活動詳情請見相關連結，或請洽桃園區漁會(03-3832308)夏天傍晚來到竹圍漁港欣賞夕陽與海景、感受徐徐海風、享受音樂節奏帶來的愉悅,魔王子,2022/8/7,11:58
桃園鐵玫瑰音樂節 (9-10月),桃園市337大園區陽光劇場,★活動詳情請洽本府藝文設施管理中心 (03-3170511#8303)今年鐵玫瑰音樂節分為10/1「魔性搖擺」、10/2「狂熱躍動」，還新增了9/30「前夜祭」讓大家從周五晚上一連High三天,大中間,2022/10/1,12:40
桃園眷村文化節,桃園市320中壢區龍岡森林公園（活動主場地）,￭活動相關細節可電洽本府文化局 (03-3322592#8204)桃園眷村文化節於今年邁入22周年，此屆活動特別以「眷光再現」為題,台灣黑熊-Taiwan,2022/10/12,08:43
桃園韭菜花節,桃園市335大溪區七張福德宮(大鶯路762巷135號),★活動詳情請洽本府農業局(03-3322101#5415~#5416)中秋月正圓，雪花遍地開！浪漫九月雪再臨大溪中庄！「桃園韭菜花節」將與「桃園地景藝術節」強強聯手,無,2022/9/5,09:05
桃園鐵玫瑰藝術節 (10-12月),桃園市330桃園區中正路1188 號,"★活動詳情請洽藝文設施管理中心 (03-3170511#8301)「桃園鐵玫瑰藝術節」自10月22日起至12月4日登場，以《最初的堅強 最後的溫柔》（Strong Mind, Tender Love）為主題",強襲爵士,2022/10/30,07:43
北橫探險節(9-10月),桃園市336復興區北橫沿線,￭活動相關細節可電洽本局旅遊行銷科 (03-3322101#6202、6203)北橫探險節為北台灣知名戶外運動探險旅遊節，今年(年)推出「享補助」、「找玩家」、「秀好玩」三波主題,Hao He,2022/10/2,04:56
桃園花彩節,桃園市335大溪區月眉休閒農業區,￭活動詳情請洽本府農業局（03-3322101#5416）活動主題為「花宇奇航」，以宇宙、太空為發想,Rams,2022/11/13,04:49
慈湖火舞光影季(10-11月),桃園市335大溪區慈湖紀念雕塑公園,￭活動相關細節可電洽本局風景區管理處 (03-3946061#127)￭當週活動內容，請參考下方相關連結 11月的演出更加精采!!✔第一周草地電影院✔每周都有專業火舞演出✨炫光街舞秀✔第三周、四周還有現代馬戲小丑演出✔平日每天5點至8點半每半小時上場震撼燈光秀  ️活動日期 &gt;&gt; .10.1－11.27 每週六、日及連續假日,無,2022/11/19,08:41
桃園萬聖城~驚魂馬戲團  (10-11月),桃園市330桃園區藝文廣場,￭因應颱風生成，活動異動如下 :&rarr;  10/29延後開幕,無,2022/11/7,06:41
大溪豆干節,桃園市335大溪區大溪綜合運動公園 (大溪國小正對面),￭活動相關細節可電洽本局觀光管理科 (03-3322101#5263、5264)大溪傳統習俗中，每年大溪豆干業者會在特定期間聚在一起,無,2022/10/16,09:29
平鎮藝術季,桃園市324平鎮區近鑊篤陂塘生態公園,￭活動相關細節可電洽平鎮區公所(03-4572105#2354)￭各日活動內容將陸續公告 廟埕有藝思10/08 (六) 14:00-21:00，平鎮鎮安宮前廣場 （平鎮區南平路二段26號）【Coming True Fire Group 即將成真火舞團】結合鼓陣+火舞特技演繹《火爾摩莎Firemosa》火舞劇體驗戶外最有溫度的沉浸式環境劇場【黃拓維泥塑剪黏藝術工作室】文化部傳統泥塑剪黏匠師透過剪黏工藝勾勒廟宇與藝術的碰撞傳承深耕半世紀的廟宇美學10/22 (六) 樂來樂動聽野餐音樂會 16:00-21:00,婠兒,2022/10/28,11:07
八德主題旅遊推廣 【MEET桃CHILL嘿埤】,桃園市334八德區大湳公園,10/15、10/16八德主題旅遊推廣系列活動歡迎一起來happy活動將分成三個場次進行，現場有市集x街頭藝人表演x闖關遊戲,lady,2022/10/15,02:26
羅浮溫泉季 (10-3月),桃園市336復興區羅浮溫泉,￭活動相關細節可電洽本局風景區管理處 (03-3946061)泡溫泉登錄發票抽大獎■活動時間：年10月24日至2023年3月31日23：59止■活動說明：活動期間內於羅浮溫泉消費單筆滿85元以上並取得統一發票，且於2023年4月16日23：59前線上登錄發票者,無,2022/12/1,06:03
桃園觀音萬聖南瓜節(10-11月),桃園市328觀音區蓮花園休閒農業區,￭更多活動詳情請見相關連結，或洽觀音區蓮花園休閒農業協會（03-4970166）、本府農業局(03-3322101#5416) 今年來觀音萬聖南瓜節必玩燒腦又刺激的密室逃脫！等你來挑戰,gggghhuuu,2022/10/22,12:25
-2023 五月天《諾亞方舟 10週年進化   復刻限定版》演唱會,桃園市320中壢區樂天桃園棒球場,諾亞乍醒　方舟再啟舟而復駛　十年進化第二人生再寫我們未完待續的每次相聚️演出日期️[ ] 12/23(五) &middot; 12/24(六)．12/25(日)．12/30(五) &middot; 12/31(六)[ 2023 ]  01/01(日) &middot; 01/07(六) &middot; 01/08(日)外縣市歌迷返鄉專車 &gt;&gt; 詳如連結( 圖文來源:相信音樂官網， 活動詳情請電洽相信音樂 02-27689328 ),蔡林翰,2023/1/5,12:17
桃園仙草花節  (11-12月),桃園市326楊梅區楊梅休閒農業區,￭活動詳情請洽本府農業局(03-3322101#5416)桃園仙草花節於11月27日至12月11日在桃園楊梅休閒農業區舉辦，為期15天。本屆以 ｢仙茶之舞｣為題將茶湯意象貫穿整個場域並展現仙草茶的精緻化發展。延續前兩屆時尚農業」的美學概念,無,2022/11/30,12:32
【JJ20】林俊傑世界巡迴演唱會-台北站,桃園市320中壢區樂天桃園棒球場,JJ林俊傑出道20年來，發行過14張專輯,無,2022/12/3,01:40
 樂遊竹圍漁港 (10-11月),桃園市337大園區竹圍漁港, 樂遊竹圍漁港 抽獎辦法於「樂遊竹圍漁港」活動期間 111 年10 月22 日至11 月6 日止，參加現場活動或報名線上活動,Jarvis Hong,2022/10/24,05:19
埤頭鄉母親河畔木棉花季親子健行暨藝術季活動,彰化縣埤頭鄉彰水路四段468巷6號,親子健行活動◎報名時間：111年01月10日(一)至111年01月14日(五)下午5時止，名額有限,菜鳥研究生,2022/2/27,12:37
2021雲林社造嘉年華,虎尾鎮建國一村活動中心前,社區營造年輪年年生長不間斷，從農村發跡、共創社區,無,2021/12/4,12:06
雲林北港燈會活動資訊,北港朝天宮、水道頭文化園區、十角水塔區、顏思齊圓環、朝天宮周邊巷弄燈區,【燈會原鄉在北港】相癒北港，希望嫣然 水道頭的水孕育北港全鎮,Tata,2022/3/6,07:10
【參部曲-柯鐵虎 少年】現代舞音樂劇,古坑荷苞山桐花公園,1896年，台灣日治時期發生一起屠殺事件。 日軍為掃蕩雲林的抗日事件而斬殺俘虜,無,2022/2/19,03:36
解鎖雲林FUN心智遊平台啟動記者會暨導覽活動,古坑綠色隧道 綠色隧道公園─中央草皮,國旅旅遊超級夯，雲林旅遊何處去？為推廣縣內在地旅遊觀光,無,2022/4/2,04:45
免廢市集,虎尾建國眷村,➼ ﾟ.*‧虎尾建國眷村 04月免廢市集  ➼ ﾟ.*‧雲林縣建國一村的免廢市集是一個大家分享家中囤積不用，但是有用的物資,P.R.,2022/4/2,04:22
雲林縣崙背國民中學  第5屆美術班畢業展,北港文化中心,雲林縣崙背國民中學的學生展現作品包括素描、水彩畫、水墨畫、陶藝等作品，透過辦理展覽方式,楊梓民,2022/4/5,07:23
雲林縣斗六市雲林國民小學第7屆美術班畢業暨學習成果展,文觀處展覽館,雲林國小於民國101年成立藝術才能美術班，透過專業的師資及地方藝術家指導,無,2022/4/10,04:43
內湖國小多元美力展,北港文化中心,內湖國小的繪畫、書法、陶藝及3D列印皆已在學生們創作深深紮根，透過多元美感素材,Yumi,2022/4/19,11:56
亞洲藝術國際交流展-雲林藝起幸福,文觀處展覽館,本展旨在增進雲林與國際藝術之交流推廣，特邀請國內外多位藝術菁英共同參展,zelle,2022/4/25,09:10
「壁」生珍藏-鍾任壁文物典藏特展,雲林布袋戲館一樓特展廳,本次特展呈現新興閣掌中劇團從傳統偶、劍俠偶、皇民劇偶、反共抗俄偶、金光戲偶、早期電視偶至現代偶等一系列完整收藏，足以見證台灣布袋戲近百年來的發展演變,哈哈哈士奇,2022/3/24,04:04
「永恆巨星」鄧麗君歌曲歌唱比賽總決賽,北港文化中心家湖表演廳,#永恆巨星鄧麗君歌曲歌唱比賽20強#決賽就在雲林縣北港文化中心#111年4月9日(六)下午1點‍♂️來來來！樓上揪樓下，厝邊拉隔壁！‍♂️‍♀️「永恆巨星鄧麗君歌曲歌唱大賽」於111月4日9日(六)進行總決賽評比,Kono Suba,2022/4/9,01:38
 雲林賞桐 一期一會,古坑鄉荷苞山桐花公園," 雲林賞桐一期一會活動包含有:客家意象伯公廟祭儀、桐花小旅行、客家文化市集、搜尋探險趣、客家文化特色體驗、漫遊步道賞桐花、樂聲飄揚、桐花動動腦、咖啡廣場交流會等活動來呈現,讓民眾探索桐花及體驗客家文化之美。",無,2022/4/16,03:02
《一同賞鳥趣》文觀處走讀,文化觀光處週邊樹木區,講者: 池沛玲老師(2020大雪山賞鳥大賽社會組冠軍)大自然的飛羽精靈，存在於我們生活當中,無,2022/4/4,07:57
舊影食光 「舞動微醺饗宴」 「厝邊隔壁來看戲」,大復戲院 (北港鎮博愛路155號),為了讓民眾更瞭解北港歷史文化及活化在地歷史建築，雲林縣政府於農曆年間啟動一系列活動,無,2022/3/12,03:05
